GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
020200008011,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1234,1308.0,0.3828728614,Forest,Google,0.5,-1,-1,0.552318976807292,0.740825688073395,0.772402879959515,0.457254901960784,0.477851969616675,0.06301824212272,0.208673613066742,0.622828784119107,0.383792048929664,0.311414392059553,0.040853979968371,0.257939291777491,0.706967454553056,7.16,0.782786885245902,61,76.0,,0.329510703363914,0.054281345565749
020200008012,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),606,489.0,0.1632093012,Forest,Google,0.4,-1,-1,0.465313346286316,0.820040899795501,0.854994586289083,0.085889570552147,0.089758470126568,0.0,0.0,0.477341389728097,0.323108384458078,0.238670694864048,0.040853979968371,0.257939291777491,0.706967454553056,4.75,0.692995529061103,77,76.0,,0.294478527607362,0.028629856850716
020200008013,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),675,1057.0,0.2315198649,Forest,Google,0.5,-1,-1,0.543015941416137,0.811731315042573,0.846330811128801,0.309366130558184,0.323301541844588,0.084905660377358,0.281149875400498,0.603945371775417,0.376537369914853,0.301972685887709,0.040853979968371,0.257939291777491,0.706967454553056,5.69,0.728017883755589,63,76.0,,0.260170293282876,0.116367076631977
020200008014,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1194,1375.0,0.9537819457,Forest,Google,0.5,-1,-1,0.518600831633183,0.775272727272727,0.808318200812977,0.44,0.45981981981982,0.073637702503682,0.243838052630116,0.623376623376623,0.384,0.311688311688312,0.040853979968371,0.257939291777491,0.706967454553056,-1.31,0.467213114754098,97,76.0,,0.272727272727273,0.111272727272727
020200008015,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),868,454.0,0.2368600793,Forest,Google,0.4,-1,-1,0.450443170084943,0.636563876651982,0.663696979626701,0.0,0.0,0.0,0.0,0.63898916967509,0.389867841409692,0.319494584837545,0.040853979968371,0.257939291777491,0.706967454553056,7.02,0.777570789865872,73,76.0,,0.253303964757709,0.136563876651982
020200008016,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1340,2707.0,0.2369425777,Forest,Google,0.5,-1,-1,0.620345403785627,0.931658662726265,0.971369980569173,0.421601489757914,0.440592547855118,0.090489381348107,0.299639366539487,1.074329501915709,0.517916512744736,0.537164750957854,0.040853979968371,0.257939291777491,0.706967454553056,8.52,0.833457526080477,42,76.0,,0.487994089397857,0.029922423346878
020200008017,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),897,1430.0,0.3386660843,Forest,Google,0.4,-1,-1,0.561322386805271,0.811888111888112,0.846494291333405,0.231966053748232,0.242414975088242,0.143982002249719,0.476770592355201,0.466666666666667,0.318181818181818,0.233333333333333,0.040853979968371,0.257939291777491,0.706967454553056,8.27,0.824143070044709,67,76.0,,0.23986013986014,0.078321678321678
020200008021,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),871,571.0,0.3062586697,Forest,Google,0.5,-1,-1,0.57563834719173,0.922942206654991,0.962281991476892,0.656742556917688,0.686325554977044,0.057971014492754,0.191960623461854,0.784375,0.439579684763573,0.3921875,0.017135862913097,0.108190495692764,0.688567523345838,4.13,0.669895678092399,59,76.0,,0.355516637478109,0.084063047285464
020200008022,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1257,1251.0,1.1507145008,Forest,Google,0.5,-1,-1,0.451987365195351,0.588329336530775,0.613406474987164,0.455493183640738,0.476010894615546,0.083457526080477,0.276354638247617,0.507228915662651,0.336530775379696,0.253614457831325,0.017135862913097,0.108190495692764,0.688567523345838,-5.22,0.321535022354694,100,76.0,,0.262190247801759,0.074340527577938
020200008023,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),785,590.0,0.1634474757,Forest,Google,0.4,-1,-1,0.380270706978957,0.354237288135593,0.369336411992605,0.108474576271186,0.113360818445564,0.017647058823529,0.058435072142064,0.21900826446281,0.179661016949153,0.109504132231405,0.017135862913097,0.108190495692764,0.688567523345838,5.81,0.732488822652757,81,76.0,,0.064406779661017,0.115254237288136
