GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
410030009005,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,830,515.0,0.4172516875,Forest,Google,0.4,-1,-1,0.391199265347935,0.176699029126214,0.369392507055727,0.163106796116505,0.179393871271409,0.0,0.0,0.826241134751773,0.452427184466019,0.617376898343224,0.018218968159373,0.262835408299196,0.215474583895637,3.5,0.620409906063194,97,81.0,,0.110679611650485,0.341747572815534
410030010011,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1202,1162.0,0.5364910012,Forest,Google,0.4,-1,-1,0.629976458995867,0.279690189328744,0.617062245343511,0.315834767641997,0.347372537493368,0.076923076923077,0.242567248702218,0.518954248366013,0.341652323580034,0.385273795297689,0.069317023445464,1.0,0.681770130454341,8.83,0.84799316823228,71,81.0,,0.175559380378657,0.166092943201377
410030010012,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1392,1490.0,0.6130126638,Forest,Google,0.4,-1,-1,0.675256884348237,0.235570469798658,0.510964601935486,0.636239782016349,0.699771684996274,0.101965601965602,0.3215357019038,0.377079482439926,0.273825503355705,0.278111482572228,0.069317023445464,1.0,0.681770130454341,11.97,0.982066609735269,50,81.0,,0.120805369127517,0.153020134228188
410030010013,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1470,1448.0,0.4897681611,Forest,Google,0.4,-1,-1,0.676398005977739,0.408149171270718,0.925976159661203,0.323204419889503,0.355478088445763,0.065096952908587,0.20527505395714,0.643586833144154,0.391574585635359,0.479412565773163,0.069317023445464,1.0,0.681770130454341,8.53,0.835183603757472,67,81.0,,0.283149171270718,0.108425414364641
410030010021,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,933,1089.0,0.4860276936,Forest,Google,0.4,-1,-1,0.444862320796339,0.168044077134986,0.348579364545775,0.248852157943067,0.273701360400479,0.088815789473684,0.280069422021311,0.562410329985653,0.359963269054178,0.418097491449357,0.028347406513872,0.408953026325126,0.288045434098066,4.54,0.664816396242528,87,81.0,,0.213039485766758,0.14692378328742
410030010022,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1460,1244.0,0.5734813533,Forest,Google,0.4,-1,-1,0.427491978867293,0.241961414790997,0.526333335237952,0.346590909090909,0.381199842126036,0.029691211401425,0.093627500983635,0.198458574181118,0.165594855305466,0.143193694301774,0.028347406513872,0.408953026325126,0.288045434098066,5.5,0.705807002561913,89,81.0,,0.07556270096463,0.090032154340836
410030010023,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,850,1055.0,0.5966249169,Forest,Google,0.4,-1,-1,0.537770725543824,0.424644549763033,0.965643700701772,0.358974358974359,0.394819844892204,0.0,0.0,0.837979094076655,0.455924170616114,0.626242934947556,0.028347406513872,0.408953026325126,0.288045434098066,5.86,0.721178479931682,77,81.0,,0.270142180094787,0.185781990521327
410030011011,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,874,862.0,0.2008517292,Forest,Google,0.4,-1,-1,0.49204755457347,0.262180974477958,0.574956664134494,0.82518337408313,0.90758229276871,0.043307086614173,0.136563451041012,0.096692111959287,0.088167053364269,0.066326399554934,0.0,0.0,0.544871794871795,8.15,0.818958155422716,79,81.0,,0.039443155452436,0.048723897911833
410030011012,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,995,1153.0,0.2019011859,Forest,Google,0.4,-1,-1,0.503577794596364,0.261925411968777,0.574342095858531,0.679638009049774,0.747503454237088,0.040298507462686,0.127076275066386,0.201041666666667,0.167389418907199,0.145144782382366,0.0,0.0,0.544871794871795,12.39,1.0,72,81.0,,0.065915004336513,0.101474414570685
410030011013,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1052,1136.0,0.1410460057,Forest,Google,0.3,-1,-1,0.594116855985565,0.250880281690141,0.547781131596308,0.906015037593985,0.996485424850113,0.276478679504814,0.871840743959967,0.008880994671403,0.008802816901408,0.0,0.0,0.0,0.544871794871795,9.63,0.882152006831768,81,81.0,,0.0,0.008802816901408
